T,E,C,target,R_adjusted_predicted
25,0.696,0.555468272,0.280742855,0.2831230906161465
37,0.696,0.551770751,0.286631,0.2873881286536226
37,0.696,0.537927738,0.286898997,0.28789644409098264
37,0.696,0.513555493,0.287370838,0.2887913929273826
61,0.6961,0.501363752,0.299243735,0.29510335605955773
37,0.6961,0.603462741,0.285634,0.2854942857808226
37,0.6961,0.4834298,0.287957808,0.28990189537434263
25,0.6962,0.621735898,0.279467419,0.28069831738942647
37,0.6962,0.61406555,0.285432477,0.2851092376343426
37,0.6962,0.564187,0.286398113,0.28694077799034257
61,0.6962,0.455589233,0.300133662,0.29678848339723773
37,0.6963,0.577450372,0.286145082,0.28645803397050257
31,0.6963,0.559971565,0.283575186,0.2851797390820117
37,0.6963,0.510583897,0.2874396,0.2889133709325026
49,0.6963,0.478548022,0.293876368,0.293309815683624
43,0.6963,0.570910156,0.289179979,0.2883962301427137
25,0.6964,0.542329223,0.281012201,0.2836227044954265
61,0.6964,0.515970592,0.298972183,0.29457985389475777
31,0.6964,0.44163168,0.285869961,0.28952946665921175
61,0.6964,0.508891585,0.299109231,0.29483979503179775
37,0.6964,0.530998821,0.287048116,0.2881680219232226
49,0.6964,0.43420401,0.294738601,0.2949424148042641
49,0.6964,0.489198962,0.293673913,0.29292300016682404
37,0.6964,0.584911265,0.286004385,0.28618835697954265
25,0.6965,0.546597179,0.280933318,0.2834702721511065
61,0.6965,0.483897961,0.299596845,0.29576184790507776
37,0.6965,0.540948589,0.286859235,0.2878069534422626
49,0.6966,0.460917915,0.294228915,0.29397005421266403
37,0.6966,0.545531832,0.286774249,0.2876429437593026
61,0.6967,0.539600077,0.298525954,0.29372504020555773
49,0.6967,0.5409523,0.292683214,0.291035478595464
49,0.6967,0.447327157,0.294495773,0.294473393846424
43,0.6968,0.561339687,0.289383982,0.2887690927643937
49,0.6968,0.479083049,0.293884731,0.2933116044921841
49,0.6968,0.571524612,0.292095085,0.2899171502988241
37,0.6968,0.578666497,0.286140258,0.2864348128605026
49,0.6969,0.498157595,0.293519197,0.29261547416306405
37,0.6969,0.534362393,0.287001719,0.2880659465593826
61,0.697,0.521739374,0.298882965,0.29439374621971776
37,0.697,0.550047882,0.286701796,0.28749426240330256
49,0.697,0.528422914,0.292937012,0.29150841864938404
19,0.697,0.659107012,0.275865596,0.276759464673408
37,0.697,0.536483401,0.286964401,0.2879923501456226
25,0.697,0.615212354,0.279623666,0.2809721579251065
31,0.6971,0.557470135,0.283653566,0.28530588759161174
49,0.6971,0.459024777,0.294284287,0.29406100524002404
49,0.6972,0.529970993,0.29291453,0.29146014718850405
37,0.6972,0.55187696,0.286673874,0.2874356726591426
37,0.6972,0.528339717,0.287129549,0.2882999602221026
37,0.6972,0.468361123,0.28829072,0.2905023741937826
49,0.6973,0.508765231,0.293328812,0.292243109769144
49,0.6973,0.486070042,0.293768185,0.2930764771092241
25,0.6973,0.484423491,0.282166938,0.28578758597446646
37,0.6973,0.604270431,0.285663293,0.2855160714040226
37,0.6973,0.577564399,0.286180316,0.2864967168990626
49,0.6973,0.483176287,0.293824208,0.29318273579282406
49,0.6974,0.448153232,0.29450599,0.29447306937242407
49,0.6974,0.500443521,0.293493663,0.292552969960344
37,0.6974,0.528339717,0.287137037,0.28830853422210256
49,0.6974,0.49264753,0.293644591,0.29283923874986406
49,0.6975,0.499381102,0.293517975,0.29259626898602403
49,0.6975,0.522166878,0.293076848,0.29175957529130403
49,0.6977,0.42616975,0.294942817,0.29529316383146403
49,0.6977,0.47891872,0.29392161,0.2933562216530641
61,0.6977,0.437822148,0.300533791,0.29750519575843776
37,0.6977,0.624345792,0.285289616,0.2847960521481026
49,0.6977,0.522212151,0.29308346,0.29176648686674406
37,0.6977,0.559903744,0.286537198,0.2871623641506626
61,0.6978,0.527295512,0.298805353,0.2942240208323577
25,0.6978,0.567650779,0.2805744,0.2827529149591065
37,0.6978,0.581821966,0.286116611,0.2863618140388226
37,0.6978,0.563735037,0.286466769,0.2870259660717026
49,0.6978,0.4698019,0.294101853,0.29369527828346403
37,0.6978,0.513410345,0.287441043,0.2888738887619426
37,0.6978,0.531233472,0.287095991,0.2882194235385026
37,0.6979,0.563237071,0.286480154,0.2870485383832226
37,0.6979,0.640731713,0.284979877,0.2842029351289826
49,0.6979,0.528258585,0.292973891,0.29155303581026404
37,0.6979,0.53643182,0.286999097,0.2880328271999426
37,0.6979,0.555901166,0.286622175,0.2873179128148226
37,0.6979,0.556036586,0.286619553,0.2873129401924226
37,0.6979,0.591419835,0.285934543,0.28601366728914257
37,0.698,0.528339717,0.287159502,0.2883342562221026
37,0.698,0.474376304,0.28820422,0.2903157927474626
37,0.6981,0.585372536,0.286059105,0.2862442981084226
49,0.6981,0.443453251,0.294623189,0.294675661674744
49,0.6981,0.434844463,0.294789853,0.29499177637010404
49,0.6981,0.518798749,0.293164519,0.2919089749881841
49,0.6982,0.516585206,0.293211117,0.291994543287144
37,0.6982,0.564771178,0.286461686,0.2870050669741826
61,0.6983,0.5547039,0.298293454,0.2932390198249978
61,0.6983,0.506805816,0.299220749,0.2949978374694778
49,0.6984,0.559531847,0.292387169,0.29042611662962403
49,0.6984,0.465168724,0.294214015,0.29389113050618404
37,0.6984,0.597301978,0.285839387,0.2858191099981826
49,0.6985,0.468802807,0.294147404,0.2937619739784241
37,0.6986,0.495025879,0.287826915,0.2895832623534626
49,0.6986,0.561498263,0.292356588,0.29036248383410407
49,0.6987,0.516829442,0.293225109,0.292007009941224
61,0.6987,0.447960572,0.300374955,0.29717578282915774
37,0.6987,0.524082151,0.287268137,0.2885206030456226
25,0.6988,0.591395032,0.280152158,0.2819238959889465
49,0.6988,0.571849819,0.292163672,0.2899909486977841
49,0.6988,0.492761336,0.293694806,0.29289507779354407
49,0.6989,0.496350284,0.293629069,0.2927675786229841
37,0.6989,0.48543177,0.288023887,0.2899484190359426
49,0.6989,0.447213679,0.294580341,0.29457187475858404
61,0.6989,0.548715286,0.298431857,0.29348464373107774
61,0.699,0.47241059,0.299912841,0.2962908391681977
61,0.699,0.455589233,0.300238499,0.2969085193972377
49,0.699,0.524013808,0.293097254,0.29175606102170404
49,0.699,0.496350284,0.293632813,0.2927718656229841
37,0.699,0.517284251,0.287410975,0.2887830829336226
37,0.6991,0.545606952,0.286866398,0.2877473603529026
37,0.6991,0.513204986,0.287493692,0.2889371605444226
49,0.6991,0.538667964,0.292817297,0.2912222474133841
55,0.6991,0.500437433,0.296465712,0.2940052082134036
61,0.6991,0.500283883,0.299376965,0.29527161884923775
37,0.6992,0.578335659,0.286236523,0.2865498492318626
49,0.6992,0.484762638,0.293864635,0.29320593798410405
49,0.6992,0.492970356,0.293705736,0.29290455057914405
49,0.6992,0.496185955,0.293643483,0.2927864737838641
49,0.6993,0.496185955,0.293647227,0.29279076078386407
49,0.6993,0.460156663,0.294344745,0.29411375638610404
25,0.6993,0.5944223,0.280112272,0.2818341697079865
49,0.6994,0.579196333,0.292043911,0.28974690670370407
49,0.6994,0.530737862,0.292982055,0.29152630175882405
61,0.6994,0.459745368,0.300173013,0.29677305412003774
49,0.6995,0.557598831,0.292465777,0.29054425397714406
61,0.6995,0.436049507,0.300635504,0.2976474531359577
61,0.6996,0.483910643,0.299712668,0.29589427922203776
60,0.6996,0.517432966,0.298578971,0.29446057768613243
61,0.6996,0.50569035,0.299291018,0.29509452838099776
61,0.6997,0.431443344,0.300732166,0.29782516544131776
49,0.6997,0.479831583,0.29397882,0.29340844132370403
61,0.6999,0.465393636,0.300082385,0.29658708471907774
49,0.6999,0.5527196,0.292575214,0.2907405673394641
61,0.6999,0.469537163,0.300002167,0.29643493440763774
61,0.6999,0.483814911,0.299725754,0.2959106555010777
49,0.6999,0.479405875,0.29399455,0.293432647321464
37,0.7004,0.603448769,0.285795269,0.28567913983266263
49,0.7053,0.500503822,0.293788283,0.2928894287076241
60,0.7055,0.468128225,0.299754403,0.2965239807756524
61,0.7094,0.442570014,0.300879939,0.2978324331189177
48,0.717,0.488506741,0.293973895,0.29358855978326126
31,0.746,0.506544424,0.286470364,0.28927222269953173
61,0.7536,0.435157422,0.302678358,0.2999994774971577
60,0.7735,0.431348082,0.303012478,0.3007897076266124
12,0.7736,0.601927554,0.276447599,0.2783807157713512
49,0.7752,0.448454612,0.297413102,0.29779728869882405
24,0.7806,0.567835363,0.283186267,0.2858930081140612
73,0.7707,0.5813334,0.306305239,0.2976021922705241
73,0.4691,0.523023974,0.296141744,0.28681372239324404
49,0.6879,0.464723836,0.293829493,0.29345733179354405
25,0.3425,0.560804767,0.267403979,0.2677725895197465
37,0.6122,0.527255864,0.283968006,0.2846958093042626
19,0.621,0.630098874,0.273581633,0.27456652350076804
49,0.6697,0.52945362,0.291894905,0.290300220125064
49,0.6789,0.493093091,0.292943298,0.29202978274994407
61,0.6603,0.512616435,0.297685481,0.29315541153979774
61,0.7111,0.483044293,0.300160017,0.29641909659403776
13,0.172,0.605197821,0.254344206,0.25307012288655895
13,0.1762,0.652385347,0.253587922,0.25151745093183897
31,0.1966,0.579879177,0.264480272,0.2630265925693717
25,0.2078,0.583924331,0.261913022,0.2611490501296665
16,0.21,0.652317252,0.256308902,0.2546348890542519
25,0.2186,0.522982095,0.263497217,0.2638498450355865
25,0.2316,0.595834803,0.262573546,0.2617320035978265
13,0.2409,0.670040121,0.255668593,0.25364285663055897
25,0.2417,0.577944993,0.263298047,0.2628219044210265
13,0.2431,0.647383378,0.256189593,0.2545691262335189
19,0.249,0.585610664,0.260514683,0.2602524905719681
19,0.2495,0.566279092,0.260907659,0.26098378089580804
19,0.2557,0.543604717,0.261578766,0.262082177945808
37,0.2577,0.644737755,0.268420581,0.2651844592667426
25,0.2614,0.629719945,0.263033294,0.2617652671835865
25,0.2632,0.530424911,0.265023016,0.2654885468320665
37,0.264,0.614245089,0.269246793,0.2665742309622626
25,0.2643,0.506426536,0.265528804,0.2664169241620665
37,0.2666,0.561502099,0.270365232,0.2686224155550626
19,0.2708,0.663133179,0.259830091,0.25834042982116806
37,0.2861,0.681426,0.268773644,0.26505477491034257
19,0.2927,0.517762358,0.263464402,0.26461729936828804
19,0.3037,0.619885021,0.261899189,0.26133892518292806
25,0.3092,0.588223943,0.265626349,0.2653381863770265
37,0.3105,0.609485417,0.271079968,0.2687424611181026
31,0.3123,0.717843307,0.2661413,0.2629206087157717
19,0.3148,0.649120585,0.261748797,0.26074125227284806
13,0.3161,0.582087585,0.260186932,0.26009629775247894
25,0.3174,0.64155331,0.264900926,0.2637314660207865
37,0.3322,0.545057965,0.273139748,0.2720385161555426
25,0.3339,0.579174373,0.266726351,0.2667293755874265
25,0.3348,0.67704816,0.264865236,0.2631740331287865
19,0.3402,0.57997636,0.264038425,0.26436912621484804
37,0.3427,0.536842738,0.273691928,0.2727903142909826
25,0.3459,0.501469774,0.268679991,0.2700971284627065
49,0.347,0.499894535,0.280384796,0.27755148072626407
16,0.3532,0.610588661,0.262478377,0.2623061469157719
25,0.3548,0.659248353,0.265958666,0.2646850420418265
19,0.3585,0.629126392,0.263772072,0.26334885803980806
31,0.3594,0.598183851,0.270221371,0.26933368094009175
37,0.3596,0.645290387,0.272225169,0.2695326196197026
37,0.3606,0.60422755,0.273057577,0.27108331699434257
25,0.3633,0.579005514,0.2678304,0.2679959540899065
25,0.3654,0.633744151,0.2668493,0.2660759783392665
25,0.3703,0.599608226,0.267693627,0.26753951250526653
19,0.3737,0.670040121,0.263549103,0.2624981299109281
25,0.3794,0.413665596,0.271634147,0.2747574428788665
37,0.3893,0.537400216,0.275425908,0.2747675856988226
31,0.3982,0.553220949,0.272544571,0.27264807470153174
13,0.4003,0.546932602,0.264020096,0.2649968427282389
25,0.4034,0.625632163,0.268429123,0.2680029105386265
19,0.4074,0.585813321,0.266441491,0.26703565700692805
37,0.4087,0.566153416,0.275595618,0.2745434461948226
25,0.4135,0.608244601,0.269143901,0.2690743688152665
37,0.4217,0.627321127,0.274898166,0.2728546778469026
31,0.4331,0.584070477,0.273254039,0.27301144303337177
61,0.4375,0.543667461,0.288742379,0.28246378186507776
37,0.4378,0.57136937,0.276584186,0.27559943336394255
37,0.4384,0.603762491,0.275979528,0.2744356799608226
25,0.4441,0.599605214,0.270456866,0.2707034291059065
25,0.445,0.490009385,0.272612311,0.2747663709467865
37,0.4469,0.588031723,0.276602324,0.27537770876178264
43,0.4501,0.584154221,0.279705485,0.2773553140759137
25,0.4506,0.545071526,0.271755994,0.2729845611292665
37,0.4527,0.625955058,0.276085298,0.2742338099005826
25,0.4545,0.656752864,0.269739893,0.2690508153979065
43,0.466,0.669611173,0.278646379,0.2748989677984737
25,0.4674,0.543004479,0.272425029,0.2737806790951065
37,0.4679,0.513026685,0.278840674,0.27903216375714257
25,0.468,0.614142914,0.271070271,0.27119419776190645
49,0.476,0.511630493,0.284987542,0.282650766348504
37,0.4776,0.566153416,0.278175336,0.2774971891948226
19,0.4796,0.551053483,0.269817707,0.27140725225828805
43,0.4814,0.596988687,0.280628932,0.2782258634843937
25,0.4826,0.641207279,0.271092958,0.2708262962791065
37,0.4897,0.599191203,0.277988775,0.2768027686561826
37,0.4906,0.567316336,0.278639562,0.2780117967724226
37,0.5008,0.49575945,0.280406788,0.2810766396263426
25,0.5029,0.656638033,0.271554284,0.2711299399922265
49,0.5057,0.566252739,0.285042081,0.28191827647538403
61,0.5061,0.45113115,0.293102344,0.28880259720499774
29,0.5077,0.617522451,0.274430125,0.2742810562279497
31,0.5092,0.593370734,0.275923285,0.2759323445963317
61,0.5101,0.526035597,0.291801979,0.28622358591115776
37,0.5135,0.516244519,0.280485709,0.2808688768926626
37,0.5136,0.504088057,0.280724799,0.2813195491773026
31,0.5158,0.588781421,0.276259247,0.27638380616969177
31,0.5171,0.635597024,0.275401583,0.27472046822753177
25,0.5196,0.651265001,0.272283577,0.2720431667272665
25,0.5198,0.605773672,0.273171766,0.2737221823281465
37,0.5213,0.518774954,0.280728764,0.2811103453194626
31,0.5274,0.604027001,0.276398418,0.27632128047209176
49,0.5276,0.524288244,0.286674471,0.28439806573178406
37,0.5302,0.575901293,0.279956041,0.2793942091513826
37,0.5307,0.541274266,0.280645133,0.28068714858282257
25,0.5309,0.569970701,0.274280503,0.2755127244232665
37,0.5313,0.575796779,0.27999925,0.2794452039054626
61,0.5327,0.509215138,0.292973796,0.2878100951656377
25,0.5418,0.525091928,0.275557457,0.2776279559678265
37,0.5437,0.599771471,0.279999381,0.2790964412152226
25,0.5455,0.649026084,0.273296657,0.2732357127595065
13,0.5564,0.614155971,0.268563283,0.2692204076185589
31,0.557,0.571987415,0.278126964,0.27876672607001174
25,0.5573,0.592618221,0.274830508,0.2758128754888665
37,0.5574,0.550501066,0.281466192,0.2814929694868226
31,0.5581,0.638026123,0.276889657,0.27638894171225176
49,0.5599,0.548005097,0.287424679,0.2849118838896241
37,0.5643,0.535511294,0.282014736,0.2823391969146626
49,0.5655,0.542192026,0.287746891,0.285365411856744
37,0.5657,0.495779673,0.282836349,0.28385816003778264
37,0.566,0.541343297,0.281965481,0.28219792476450256
49,0.5671,0.484286804,0.288927828,0.28756028360858404
37,0.5675,0.587026542,0.281137227,0.2805847410081026
31,0.5683,0.625316782,0.277517609,0.27729290271377177
49,0.5708,0.594461619,0.286933404,0.28367328340178405
25,0.5721,0.665204639,0.273979387,0.2737819782199065
37,0.5738,0.550049102,0.282088982,0.2822126336049026
37,0.5767,0.665353606,0.279965296,0.2781029752180226
37,0.5777,0.584708073,0.281564015,0.2811071491897826
25,0.5779,0.567143142,0.276094994,0.2776314423897465
37,0.5798,0.629596331,0.280773616,0.2795488793560226
25,0.5809,0.614142914,0.275297414,0.2760342207619065
37,0.5836,0.520121067,0.283035308,0.2837317170501026
37,0.5882,0.531534864,0.28298657,0.2835098044242626
25,0.5887,0.64670334,0.274959096,0.2751729879191865
49,0.5891,0.490296598,0.289635192,0.28828274397290404
40,0.59,0.447118233,0.28614239,0.2875602733955034
37,0.5947,0.609404808,0.281722397,0.2809290750805826
37,0.5948,0.531158353,0.283240973,0.2838065719081826
61,0.5958,0.556277624,0.294425236,0.28878705767971774
37,0.5985,0.631512324,0.281436679,0.2802801930930626
37,0.5993,0.517386206,0.283676085,0.2845052001460226
61,0.6061,0.514525884,0.295619186,0.29076174257251775
61,0.6159,0.479640395,0.296661487,0.29246286372859776
49,0.6226,0.589545607,0.288968046,0.28607446536242404
25,0.6242,0.597178251,0.277247062,0.2785134341872665
37,0.6263,0.565194108,0.283761456,0.2839071839845826
31,0.6278,0.621735898,0.279814702,0.27997515777425175
37,0.6292,0.566180116,0.283850948,0.2839953007708226
49,0.6293,0.579054421,0.28942201,0.28674693071234403
19,0.6314,0.63317224,0.273911525,0.274899517501248
25,0.633,0.588294266,0.277748539,0.2792169101164665
25,0.6336,0.614030545,0.277272756,0.2782975959515865
37,0.6338,0.585837595,0.283642615,0.2834706801419426
49,0.6339,0.513475729,0.290863828,0.289352182282584
25,0.6354,0.629986237,0.277031252,0.2777888689413465
49,0.6371,0.508535624,0.29107928,0.28967076693818405
61,0.6402,0.502627819,0.297126284,0.29266050651931774
61,0.6413,0.540609319,0.296432158,0.2913129828393178
25,0.6422,0.530944828,0.279203271,0.2817171854798265
25,0.6461,0.629574348,0.27743985,0.2782627025054265
49,0.6469,0.52640636,0.291100234,0.2894346795122641
61,0.6486,0.510981635,0.297279065,0.2927138623957978
61,0.6489,0.509735711,0.297314418,0.29277247372507775
37,0.6501,0.49575945,0.285996801,0.2874771306263426
37,0.6502,0.630933581,0.283383608,0.2825178235360226
37,0.6513,0.526923964,0.285438394,0.2863842136722626
61,0.6546,0.441215754,0.298854364,0.2955328855461178
25,0.6556,0.67410046,0.27693353,0.2770349686727865
49,0.6589,0.564321987,0.290815494,0.28855685768882405
37,0.659,0.56742476,0.284942608,0.2852271234431426
49,0.6597,0.547551949,0.291170111,0.289206949484184
25,0.6617,0.657135796,0.277490355,0.2779194181348665
49,0.6645,0.56021302,0.291104715,0.288947810957064
37,0.6649,0.504173151,0.286388048,0.2878026555256226
25,0.6653,0.590947959,0.278906524,0.2805041675095065
25,0.6662,0.620991238,0.278358591,0.2794395613046265
49,0.6663,0.588191332,0.290630457,0.28799761334042406
37,0.6669,0.557274656,0.285434899,0.2859385082620226
49,0.668,0.523417675,0.291948109,0.29044898102546407
37,0.669,0.569177238,0.285283095,0.2855914724509826
61,0.6692,0.469285034,0.298857595,0.29512808358451775
49,0.6696,0.485994922,0.292732511,0.29189173651562406
49,0.6717,0.542678198,0.291713764,0.28990035362090405
37,0.6719,0.47705371,0.287175164,0.28909857139914263
37,0.6736,0.587699839,0.285096733,0.2851085245422626
37,0.6748,0.570574394,0.285473207,0.2857888148826626
31,0.6752,0.66107682,0.280827798,0.28056259711841175
49,0.6755,0.513282501,0.292425135,0.29114266961474405
37,0.6759,0.590289745,0.285132708,0.2851120241939426
49,0.676,0.547982164,0.291772079,0.28988993298938404
37,0.6769,0.593168527,0.285114417,0.2850491853189026
61,0.6776,0.548700419,0.297634642,0.2925720586473178
61,0.6783,0.481260481,0.298966471,0.29507846217067774
49,0.6792,0.551311624,0.291827434,0.28990485921818404
37,0.6793,0.586445372,0.285334435,0.2853989475705026
19,0.6795,0.662053309,0.27515333,0.27590105164756806
37,0.6796,0.553394821,0.285985518,0.2866254248032226
25,0.6798,0.688638268,0.277558165,0.27753859436302647
61,0.6812,0.419156654,0.300277366,0.29748323769811774
25,0.6816,0.708294456,0.277245021,0.2768939851396665
25,0.6818,0.683594594,0.277730693,0.27780953807230646
43,0.6821,0.629596331,0.287512161,0.28563251979671367
19,0.6823,0.671378956,0.275077624,0.27567864988972807
37,0.6826,0.606494379,0.285069849,0.2848042190334626
25,0.6826,0.45318039,0.282221407,0.2863046436431865
49,0.6838,0.51975714,0.292610552,0.29126074187066403
49,0.6842,0.522302299,0.292576254,0.29118443163218405
25,0.6843,0.666428739,0.278156623,0.27854704326790647
37,0.685,0.60130564,0.285260161,0.2850976375295426
37,0.6853,0.581821966,0.285648592,0.2858259390388226
37,0.6857,0.558622446,0.286112706,0.2866949734132226
43,0.6861,0.5677683,0.288858902,0.28807432509503367
37,0.6863,0.642507603,0.284511175,0.2836404324481826
25,0.6868,0.704278826,0.277517458,0.2772643630732665
37,0.6874,0.523342492,0.286859367,0.2880633323241026
49,0.6876,0.439507088,0.29430645,0.294370429780104
37,0.6883,0.627254758,0.284881349,0.2842862569165826
37,0.6883,0.559334583,0.286196267,0.28678028574258263
49,0.6885,0.51275599,0.292922067,0.29171931309866406
49,0.6887,0.490347863,0.293363371,0.2925507135221041
37,0.6887,0.478527112,0.287775656,0.2897646840777026
61,0.6888,0.603126016,0.29700032,0.29105369472547776
19,0.6891,0.624781949,0.276234333,0.27768120798676804
25,0.6896,0.586828977,0.279896094,0.2816971575285465
31,0.6896,0.623691765,0.282090721,0.2825527043380118
49,0.6903,0.536026967,0.292538941,0.2909419688232241
25,0.6904,0.656312826,0.278580857,0.2791800065932665
49,0.691,0.486557197,0.293522873,0.29278850777762405
19,0.6912,0.514811115,0.278441968,0.28180936401124806
37,0.6914,0.569451674,0.286116471,0.2865416831610626
37,0.6916,0.523320899,0.28701704,0.2882441792190626
37,0.6918,0.531233472,0.286871343,0.2879622035385026
37,0.6918,0.502910771,0.287419663,0.2890022131192226
37,0.6921,0.537536106,0.286760558,0.2877436318180226
61,0.6927,0.485017031,0.299432902,0.2955578496546778
49,0.693,0.467322648,0.293970132,0.29358054041690407
25,0.6935,0.525889267,0.281221894,0.28410205667974653
49,0.6935,0.437722283,0.294561908,0.29468890081970406
61,0.6936,0.5657931,0.297902795,0.29263033540099775
37,0.6937,0.541349385,0.28674664,0.2876722002131426
25,0.6938,0.576232193,0.2802585,0.28226632543702646
31,0.6943,0.623356039,0.282273195,0.2827665211967318
31,0.6944,0.542743637,0.283837576,0.2857308955981718
61,0.6946,0.523023974,0.298768236,0.29424368770771775
37,0.6947,0.586445372,0.285911034,0.28605914557050255
37,0.6948,0.478269802,0.28800903,0.2900356395009026
25,0.6951,0.566116279,0.280503015,0.28269351279910654
37,0.6951,0.669864708,0.284311033,0.2830131355525826
37,0.6951,0.528339717,0.287050922,0.2882099332221026
61,0.6955,0.519139648,0.298877133,0.2944249031584377
37,0.6958,0.545606952,0.286742842,0.2876058893529026
49,0.6958,0.489198962,0.293651448,0.29289727816682404
49,0.6963,0.450898459,0.294411657,0.29432510763698405
37,0.6963,0.45585544,0.288499129,0.2909229998735426
37,0.6966,0.451989617,0.288585203,0.2910778138941026
49,0.697,0.446547931,0.294522091,0.29451486802514404
49,0.697,0.520627216,0.293087935,0.291794676679944
37,0.6971,0.5787133,0.286150585,0.2864459552543426
37,0.6979,0.580482025,0.286146296,0.2864153036723426
37,0.6984,0.506081346,0.287605395,0.2891687316052226
49,0.6984,0.487069135,0.293790029,0.29308694741426405
37,0.6986,0.535237618,0.287048425,0.2881066872973826
61,0.6991,0.409487543,0.30113476,0.29860566045403775
37,0.6993,0.48344457,0.288077335,0.2900385370199426
49,0.7362,0.568081206,0.293636943,0.29173267016714405
37,0.7498,0.577487644,0.288147479,0.2887502103426626
37,0.7669,0.431262377,0.291618613,0.2948526791469026
25,0.7757,0.586828977,0.283119806,0.2853882645285465
49,0.7765,0.520531805,0.296066379,0.29520634517186406
73,0.7773,0.451618305,0.309063605,0.30264827255892407
25,0.8,0.594412712,0.283882814,0.2861515307793465
49,0.6586,0.472075338,0.292590134,0.29193129364010406
37,0.6604,0.605307419,0.284261627,0.2838960902046626
61,0.4806,0.553965826,0.290156733,0.28393332290227774
61,0.1289,0.468161172,0.278649721,0.2720066907971578
31,0.3998,0.568281521,0.272312908,0.2721636424976918
25,0.6029,0.579466661,0.276792451,0.2782506727720665
37,0.4059,0.579912863,0.275224403,0.27391816330098256
61,0.7932,0.515544525,0.302604767,0.29874531507499774
61,0.4174,0.495341077,0.288925392,0.28337663968555776
25,0.4339,0.520131752,0.27161355,0.2731844206305465
25,0.442,0.510800451,0.272097477,0.2738743130032665
37,0.5558,0.555901166,0.281301741,0.2812260858148226
49,0.5682,0.507779427,0.288514202,0.2867447914920241
61,0.6738,0.532069168,0.297814341,0.2930198521840377
49,0.6917,0.506460109,0.293163766,0.29208768184898404
49,0.6942,0.465182696,0.294056491,0.29371056345434404
49,0.6972,0.503195653,0.293432894,0.29244333767330405
49,0.698,0.544931731,0.292654847,0.29094508488914406
37,0.722,0.532966136,0.287968531,0.28919325411642255
49,0.6895,0.475700708,0.29367689,0.29312285305370406
33,0.6995,0.649298585,0.282935077,0.28270513180654006
61,0.7934,0.458412077,0.303718325,0.3008517925655578
49,0.6342,0.4584678,0.29194,0.29138493443546404
55,0.7275,0.509641227,0.297350867,0.2948847528977236
61,0.7843,0.498775257,0.302596186,0.29897953959595774
55,0.7047,0.499112754,0.29670103,0.2942939224262836
37,0.3973,0.595260538,0.274605279,0.2729859146749826
61,0.5329,0.47269502,0.293688305,0.28915968789859775
49,0.7738,0.497607608,0.296409094,0.29593237268570405
49,0.7378,0.567948104,0.293699426,0.29180614967258406
61,0.6969,0.501308501,0.299274758,0.29513968087627773
55,0.6738,0.45812893,0.296337524,0.29447416544356353
37,0.6086,0.593723925,0.282546412,0.2821007701043426
61,0.5778,0.475143755,0.295322021,0.2909946333493978
13,0.1352,0.583926749,0.253378162,0.25227358065039895
13,0.1359,0.604849539,0.252999311,0.2515353048015989
13,0.1369,0.574009379,0.253633811,0.25271062547679896
19,0.1391,0.662053309,0.254919954,0.25273410364756804
18,0.1575,0.58737887,0.256569843,0.25578294665215007
13,0.1588,0.65848118,0.252818426,0.25054767394407895
13,0.1604,0.630293457,0.25342404,0.25165131913263894
25,0.1651,0.573327423,0.260519425,0.2597076195914265
19,0.1679,0.638139555,0.256461233,0.25484687269444806
18,0.1727,0.603107756,0.256834446,0.25585700595823
13,0.1791,0.628589466,0.254157184,0.25251555868215897
13,0.1804,0.532454905,0.256066999,0.25610135076207896
37,0.1842,0.652304244,0.265522147,0.2617556727906626
13,0.191,0.672535505,0.253751953,0.25141201313007894
19,0.1921,0.615132031,0.257812737,0.256729162975728
13,0.1955,0.609455387,0.255141655,0.25392123006303896
25,0.1967,0.627771465,0.260648552,0.2590631263691865
19,0.2162,0.651704036,0.258007052,0.25641940595212803
6,0.2174,0.482991065,0.255016947,0.25467484318239
25,0.2223,0.646136084,0.26125152,0.2594862495595065
25,0.2264,0.535454172,0.263547804,0.26372625636814645
19,0.237,0.607334021,0.259644827,0.25894036890292804
13,0.242,0.672950672,0.255653431,0.25358313819783895
25,0.2432,0.553277299,0.26383177,0.26379200714470646
25,0.2433,0.545510212,0.263985883,0.2640815015793465
25,0.2461,0.712552022,0.260856831,0.2580677623161465
25,0.25,0.58243157,0.263521952,0.2630129783135865
25,0.2524,0.610455614,0.263069273,0.2620868234179065
25,0.2552,0.612640943,0.263131802,0.2621266141370265
19,0.2554,0.639424521,0.259712486,0.25855081374292804
25,0.2589,0.635011229,0.262837252,0.26146379623510646
25,0.2604,0.491909147,0.265663835,0.2667828096861465
19,0.262,0.685770163,0.25906236,0.25713194376868803
25,0.2645,0.639835858,0.262953521,0.26152670785822646
37,0.2654,0.607219538,0.269435224,0.2668922271949826
37,0.2732,0.548624584,0.270861651,0.2693782199058626
13,0.277,0.730511908,0.255849512,0.25296993961191894
37,0.28,0.612380144,0.269881962,0.2673286317426626
19,0.2811,0.611930796,0.261207004,0.26066214232492807
37,0.2836,0.565199269,0.270930161,0.26921544547266263
36,0.2841,0.517325326,0.271390996,0.27069170813774235
25,0.2845,0.642146025,0.263657626,0.2622992785259865
25,0.2853,0.587570734,0.264744144,0.26433757921150647
25,0.2859,0.560761518,0.265285628,0.2653477356230265
25,0.2861,0.602841977,0.264478449,0.2638111151685465
